district_code,district_name_english,district_name_french,party,candidate_last,candidate_first
35112,Waterloo,Waterloo,Green,Wright,Kirsten
35113,Wellington--Halton Hills,Wellington--Halton Hills,People's,Carle,Syl
35113,Wellington--Halton Hills,Wellington--Halton Hills,Green,Martin,Ralph
35113,Wellington--Halton Hills,Wellington--Halton Hills,Conservative,Chong,Michael
35113,Wellington--Halton Hills,Wellington--Halton Hills,NDP,,
35113,Wellington--Halton Hills,Wellington--Halton Hills,Liberal,Barron,Lesley
35114,Whitby,Whitby,Liberal,,
35114,Whitby,Whitby,Green,,
35114,Whitby,Whitby,NDP,,
35114,Whitby,Whitby,Independent,,
35114,Whitby,Whitby,Conservative,McCarthy,Todd
35115,Willowdale,Willowdale,Independent,,
35115,Willowdale,Willowdale,Green,,
35115,Willowdale,Willowdale,Liberal,Ehsassi,Ali
35115,Willowdale,Willowdale,Conservative,Lee,Daniel
35115,Willowdale,Willowdale,NDP,,
35116,Windsor--Tecumseh,Windsor--Tecumseh,Marxist-Leninist,,
35116,Windsor--Tecumseh,Windsor--Tecumseh,Conservative,Dzaic,Igor
35116,Windsor--Tecumseh,Windsor--Tecumseh,NDP,Hardcastle,Cheryl
35116,Windsor--Tecumseh,Windsor--Tecumseh,Green,,
35116,Windsor--Tecumseh,Windsor--Tecumseh,Liberal,,
35117,Windsor West,Windsor-Ouest,Green,,
35117,Windsor West,Windsor-Ouest,Conservative,,
35117,Windsor West,Windsor-Ouest,NDP,Masse,Brian
35117,Windsor West,Windsor-Ouest,Liberal,,
35117,Windsor West,Windsor-Ouest,People's,Konarski,Paul
35118,York Centre,York-Centre,Conservative,Willson,Rachel
35118,York Centre,York-Centre,NDP,,
35118,York Centre,York-Centre,Green,,
35118,York Centre,York-Centre,Liberal,Levitt,Michael
35119,York--Simcoe,York--Simcoe,NDP,,
35119,York--Simcoe,York--Simcoe,People's,Geurrts,Robert
35119,York--Simcoe,York--Simcoe,Liberal,,
35119,York--Simcoe,York--Simcoe,Conservative,Davidson,Scot
35119,York--Simcoe,York--Simcoe,Green,Lund,Matt
35120,York South--Weston,York-Sud--Weston,Liberal,Hussen,Ahmed
35120,York South--Weston,York-Sud--Weston,Green,,
35120,York South--Weston,York-Sud--Weston,Libertarian,,
35120,York South--Weston,York-Sud--Weston,Conservative,DeMontis,Mark
35120,York South--Weston,York-Sud--Weston,NDP,Tewelde,Yafet
35121,Humber River--Black Creek,Humber River--Black Creek,NDP,,
35121,Humber River--Black Creek,Humber River--Black Creek,Green,,
35121,Humber River--Black Creek,Humber River--Black Creek,Marxist-Leninist,,
35121,Humber River--Black Creek,Humber River--Black Creek,Liberal,Sgro,Judy
35121,Humber River--Black Creek,Humber River--Black Creek,Conservative,Choudry,Iftikhar
46001,Brandon--Souris,Brandon--Souris,Conservative,Maguire,Larry
46001,Brandon--Souris,Brandon--Souris,Green,Tiessen,Bill
46001,Brandon--Souris,Brandon--Souris,NDP,,
46001,Brandon--Souris,Brandon--Souris,Liberal,,
46001,Brandon--Souris,Brandon--Souris,People's,Lussier,Rob
46002,Charleswood--St. James--Assiniboia--Headingley,Charleswood--St. James--Assiniboia--Headingley,Liberal,Eyolfson,Doug
46002,Charleswood--St. James--Assiniboia--Headingley,Charleswood--St. James--Assiniboia--Headingley,Conservative,Morantz,Marty
46002,Charleswood--St. James--Assiniboia--Headingley,Charleswood--St. James--Assiniboia--Headingley,Green,Nichols,Kevin
46002,Charleswood--St. James--Assiniboia--Headingley,Charleswood--St. James--Assiniboia--Headingley,NDP,St. George,Ken
46002,Charleswood--St. James--Assiniboia--Headingley,Charleswood--St. James--Assiniboia--Headingley,People's,Fletcher,Steven
46003,Churchill--Keewatinook Aski,Churchill--Keewatinook Aski,NDP,Ashton,Niki
46003,Churchill--Keewatinook Aski,Churchill--Keewatinook Aski,Liberal,Klassen,Judy
46003,Churchill--Keewatinook Aski,Churchill--Keewatinook Aski,Green,,
46003,Churchill--Keewatinook Aski,Churchill--Keewatinook Aski,Libertarian,,
46003,Churchill--Keewatinook Aski,Churchill--Keewatinook Aski,Conservative,,
46004,Dauphin--Swan River--Neepawa,Dauphin--Swan River--Neepawa,NDP,,
46004,Dauphin--Swan River--Neepawa,Dauphin--Swan River--Neepawa,Independent,,
46004,Dauphin--Swan River--Neepawa,Dauphin--Swan River--Neepawa,Liberal,,
46004,Dauphin--Swan River--Neepawa,Dauphin--Swan River--Neepawa,Conservative,Mazier,Daniel
46004,Dauphin--Swan River--Neepawa,Dauphin--Swan River--Neepawa,Green,,
46005,Elmwood--Transcona,Elmwood--Transcona,NDP,Blaikie,Daniel
46005,Elmwood--Transcona,Elmwood--Transcona,Green,,
46005,Elmwood--Transcona,Elmwood--Transcona,Liberal,,
46005,Elmwood--Transcona,Elmwood--Transcona,Conservative,Toet,Lawrence
46006,Kildonan--St. Paul,Kildonan--St. Paul,Conservative,Dancho,Raquel
46006,Kildonan--St. Paul,Kildonan--St. Paul,Independent,,
46006,Kildonan--St. Paul,Kildonan--St. Paul,NDP,Krosney,Evan
46006,Kildonan--St. Paul,Kildonan--St. Paul,Liberal,Mihychuk,MaryAnn
46006,Kildonan--St. Paul,Kildonan--St. Paul,Christian Heritage,,
46006,Kildonan--St. Paul,Kildonan--St. Paul,Green,,
46007,Portage--Lisgar,Portage--Lisgar,Conservative,Bergen,Candice
46007,Portage--Lisgar,Portage--Lisgar,Christian Heritage,,
46007,Portage--Lisgar,Portage--Lisgar,Green,Eert,Bev
46007,Portage--Lisgar,Portage--Lisgar,NDP,,
46007,Portage--Lisgar,Portage--Lisgar,Liberal,,
46008,Provencher,Provencher,Conservative,Falk,Ted
46008,Provencher,Provencher,Liberal,,
46008,Provencher,Provencher,NDP,,
46008,Provencher,Provencher,Green,Gibson,Janine
46009,Saint Boniface--Saint Vital,Saint-Boniface--Saint-Vital,Conservative,Caron,Rejeanne
46009,Saint Boniface--Saint Vital,Saint-Boniface--Saint-Vital,NDP,,
46009,Saint Boniface--Saint Vital,Saint-Boniface--Saint-Vital,Liberal,Vandal,Dan
46009,Saint Boniface--Saint Vital,Saint-Boniface--Saint-Vital,Green,,
46010,Selkirk--Interlake--Eastman,Selkirk--Interlake--Eastman,Conservative,Bezan,James
46010,Selkirk--Interlake--Eastman,Selkirk--Interlake--Eastman,NDP,,
46010,Selkirk--Interlake--Eastman,Selkirk--Interlake--Eastman,Libertarian,,
46010,Selkirk--Interlake--Eastman,Selkirk--Interlake--Eastman,Green,,
46010,Selkirk--Interlake--Eastman,Selkirk--Interlake--Eastman,Liberal,,
46011,Winnipeg Centre,Winnipeg-Centre,NDP,Gazan,Leah
46011,Winnipeg Centre,Winnipeg-Centre,Christian Heritage,,
46011,Winnipeg Centre,Winnipeg-Centre,Liberal,Ouellette,Robert-Falcon
46011,Winnipeg Centre,Winnipeg-Centre,Communist,,
46011,Winnipeg Centre,Winnipeg-Centre,Conservative,,
46011,Winnipeg Centre,Winnipeg-Centre,Green,Shalay,Andrea
46012,Winnipeg North,Winnipeg-Nord,NDP,Mason,Kyle
46012,Winnipeg North,Winnipeg-Nord,Liberal,Lamoureux,Kevin
46012,Winnipeg North,Winnipeg-Nord,Green,,
46012,Winnipeg North,Winnipeg-Nord,Conservative,,
46013,Winnipeg South,Winnipeg-Sud,Liberal,Duguid,Terry
46013,Winnipeg South,Winnipeg-Sud,Conservative,Maher,Melanie
46013,Winnipeg South,Winnipeg-Sud,NDP,,
46013,Winnipeg South,Winnipeg-Sud,Green,,
46014,Winnipeg South Centre,Winnipeg-Centre-Sud,Conservative,Bateman,Joyce
46014,Winnipeg South Centre,Winnipeg-Centre-Sud,Liberal,Carr,Jim
46014,Winnipeg South Centre,Winnipeg-Centre-Sud,NDP,,
46014,Winnipeg South Centre,Winnipeg-Centre-Sud,Green,Beddome,James
47001,Battlefords--Lloydminster,Battlefords--Lloydminster,Independent,,
47001,Battlefords--Lloydminster,Battlefords--Lloydminster,Liberal,,
47001,Battlefords--Lloydminster,Battlefords--Lloydminster,Conservative,Falk,Rosemarie
47001,Battlefords--Lloydminster,Battlefords--Lloydminster,NDP,,
47001,Battlefords--Lloydminster,Battlefords--Lloydminster,Green,,
47002,Cypress Hills--Grasslands,Cypress Hills--Grasslands,Conservative,,
47002,Cypress Hills--Grasslands,Cypress Hills--Grasslands,Green,,
47002,Cypress Hills--Grasslands,Cypress Hills--Grasslands,NDP,,
47002,Cypress Hills--Grasslands,Cypress Hills--Grasslands,Liberal,,
47003,Desnethé--Missinippi--Churchill River,Desnethé--Missinippi--Rivière Churchill,Conservative,Vidal,Gary
47003,Desnethé--Missinippi--Churchill River,Desnethé--Missinippi--Rivière Churchill,NDP,Jolibois,Georgina
47003,Desnethé--Missinippi--Churchill River,Desnethé--Missinippi--Rivière Churchill,Liberal,Cook-Searson,Tammy
47003,Desnethé--Missinippi--Churchill River,Desnethé--Missinippi--Rivière Churchill,Green,,
47004,Carlton Trail--Eagle Creek,Sentier Carlton--Eagle Creek,Conservative,Block,Kelly
47004,Carlton Trail--Eagle Creek,Sentier Carlton--Eagle Creek,Green,,
47004,Carlton Trail--Eagle Creek,Sentier Carlton--Eagle Creek,Liberal,,
47004,Carlton Trail--Eagle Creek,Sentier Carlton--Eagle Creek,NDP,,
47004,Carlton Trail--Eagle Creek,Sentier Carlton--Eagle Creek,People's,Wortman,Jeff
47005,Moose Jaw--Lake Centre--Lanigan,Moose Jaw--Lake Centre--Lanigan,NDP,Regent,Talon
47005,Moose Jaw--Lake Centre--Lanigan,Moose Jaw--Lake Centre--Lanigan,Liberal,,
47005,Moose Jaw--Lake Centre--Lanigan,Moose Jaw--Lake Centre--Lanigan,Conservative,Lukiwski,Tom
47005,Moose Jaw--Lake Centre--Lanigan,Moose Jaw--Lake Centre--Lanigan,Green,,
47005,Moose Jaw--Lake Centre--Lanigan,Moose Jaw--Lake Centre--Lanigan,People's,Schultz,Ryan
47006,Prince Albert,Prince Albert,NDP,,
47006,Prince Albert,Prince Albert,Conservative,Hoback,Randy
47006,Prince Albert,Prince Albert,Liberal,Hjertaas,Estelle
47006,Prince Albert,Prince Albert,Green,,
47006,Prince Albert,Prince Albert,People's,Day,Kelly
47007,Regina--Lewvan,Regina--Lewvan,Liberal,,
47007,Regina--Lewvan,Regina--Lewvan,People's,McCulloch,Christopher
47007,Regina--Lewvan,Regina--Lewvan,Conservative,Steinley,Warren
47007,Regina--Lewvan,Regina--Lewvan,Green,Hunter,Naomi
47007,Regina--Lewvan,Regina--Lewvan,NDP,Weir,Erin
47008,Regina--Qu'Appelle,Regina--Qu'Appelle,Liberal,,
47008,Regina--Qu'Appelle,Regina--Qu'Appelle,Green,Dewar,Dale
47008,Regina--Qu'Appelle,Regina--Qu'Appelle,NDP,,
47008,Regina--Qu'Appelle,Regina--Qu'Appelle,Conservative,Scheer,Andrew
47009,Regina--Wascana,Regina--Wascana,NDP,,
47009,Regina--Wascana,Regina--Wascana,Liberal,Goodale,Ralph
47009,Regina--Wascana,Regina--Wascana,Conservative,Kram,Michael
47009,Regina--Wascana,Regina--Wascana,Green,,
47010,Saskatoon--Grasswood,Saskatoon--Grasswood,NDP,,
47010,Saskatoon--Grasswood,Saskatoon--Grasswood,Green,,
47010,Saskatoon--Grasswood,Saskatoon--Grasswood,Liberal,Muggli,Tracy
47010,Saskatoon--Grasswood,Saskatoon--Grasswood,Conservative,Waugh,Kevin
47010,Saskatoon--Grasswood,Saskatoon--Grasswood,People's,Friesen,Mark
47011,Saskatoon--University,Saskatoon--University,Liberal,,
47011,Saskatoon--University,Saskatoon--University,NDP,Card,Claire
47011,Saskatoon--University,Saskatoon--University,Green,,
47011,Saskatoon--University,Saskatoon--University,People's,Payant,Cody
47011,Saskatoon--University,Saskatoon--University,Conservative,Tochor,Corey
47012,Saskatoon West,Saskatoon-Ouest,Liberal,,
47012,Saskatoon West,Saskatoon-Ouest,NDP,Benson,Sheri
47012,Saskatoon West,Saskatoon-Ouest,Conservative,Redekopp,Brad
47012,Saskatoon West,Saskatoon-Ouest,Libertarian,,
47012,Saskatoon West,Saskatoon-Ouest,Green,,
47012,Saskatoon West,Saskatoon-Ouest,Canada,,
47013,Souris--Moose Mountain,Souris--Moose Mountain,Liberal,,
47013,Souris--Moose Mountain,Souris--Moose Mountain,Green,,
47013,Souris--Moose Mountain,Souris--Moose Mountain,Conservative,Kitchen,Robert
47013,Souris--Moose Mountain,Souris--Moose Mountain,NDP,,
47013,Souris--Moose Mountain,Souris--Moose Mountain,People's,Roy,Aidan
47014,Yorkton--Melville,Yorkton--Melville,Green,,
47014,Yorkton--Melville,Yorkton--Melville,Liberal,,
47014,Yorkton--Melville,Yorkton--Melville,NDP,,
47014,Yorkton--Melville,Yorkton--Melville,Conservative,Wagantall,Cathay
48001,Banff--Airdrie,Banff--Airdrie,NDP,,
48001,Banff--Airdrie,Banff--Airdrie,Green,,
48001,Banff--Airdrie,Banff--Airdrie,Liberal,,
48001,Banff--Airdrie,Banff--Airdrie,Conservative,Richards,Blake
48002,Battle River--Crowfoot,Battle River--Crowfoot,Green,,
48002,Battle River--Crowfoot,Battle River--Crowfoot,Liberal,,
48002,Battle River--Crowfoot,Battle River--Crowfoot,Conservative,Kurek,Damien
48002,Battle River--Crowfoot,Battle River--Crowfoot,NDP,,
48003,Bow River,Bow River,Liberal,,
48003,Bow River,Bow River,Green,,
48003,Bow River,Bow River,Democratic Advancement,,
48003,Bow River,Bow River,Independent,,
48003,Bow River,Bow River,NDP,,
48003,Bow River,Bow River,Conservative,Shields,Martin
48003,Bow River,Bow River,Christian Heritage,,
48004,Calgary Centre,Calgary-Centre,Green,,
48004,Calgary Centre,Calgary-Centre,Conservative,McLean,Greg
48004,Calgary Centre,Calgary-Centre,Liberal,Hehr,Kent
48004,Calgary Centre,Calgary-Centre,Independent,,
48004,Calgary Centre,Calgary-Centre,NDP,,
48005,Calgary Confederation,Calgary Confederation,Liberal,,
48005,Calgary Confederation,Calgary Confederation,NDP,,
48005,Calgary Confederation,Calgary Confederation,People's,Korol,Colin
48005,Calgary Confederation,Calgary Confederation,Green,Odd,Natalie
48005,Calgary Confederation,Calgary Confederation,Conservative,Webber,Len
48006,Calgary Forest Lawn,Calgary Forest Lawn,Libertarian,,
48006,Calgary Forest Lawn,Calgary Forest Lawn,Communist,,
48006,Calgary Forest Lawn,Calgary Forest Lawn,Green,,
48006,Calgary Forest Lawn,Calgary Forest Lawn,Conservative,Obhrai,Deepak
48006,Calgary Forest Lawn,Calgary Forest Lawn,NDP,,
48006,Calgary Forest Lawn,Calgary Forest Lawn,Liberal,,
48006,Calgary Forest Lawn,Calgary Forest Lawn,Democratic Advancement,,
48007,Calgary Heritage,Calgary Heritage,Green,,
48007,Calgary Heritage,Calgary Heritage,Independent,,
48007,Calgary Heritage,Calgary Heritage,Conservative,Benzen,Bob
48007,Calgary Heritage,Calgary Heritage,Independent,,
48007,Calgary Heritage,Calgary Heritage,NDP,,
48007,Calgary Heritage,Calgary Heritage,Liberal,,
48007,Calgary Heritage,Calgary Heritage,Libertarian,,
48007,Calgary Heritage,Calgary Heritage,Independent,,
48008,Calgary Midnapore,Calgary Midnapore,Marxist-Leninist,,
48008,Calgary Midnapore,Calgary Midnapore,Liberal,,
48008,Calgary Midnapore,Calgary Midnapore,Conservative,Kusie,Stephanie
48008,Calgary Midnapore,Calgary Midnapore,Green,,
48008,Calgary Midnapore,Calgary Midnapore,NDP,,
48009,Calgary Nose Hill,Calgary Nose Hill,Democratic Advancement,,
48009,Calgary Nose Hill,Calgary Nose Hill,Libertarian,,
48009,Calgary Nose Hill,Calgary Nose Hill,NDP,,
48009,Calgary Nose Hill,Calgary Nose Hill,Liberal,,
48009,Calgary Nose Hill,Calgary Nose Hill,Conservative,Rempel,Michelle
48009,Calgary Nose Hill,Calgary Nose Hill,Green,,
48010,Calgary Rocky Ridge,Calgary Rocky Ridge,Conservative,Kelly,Pat
48010,Calgary Rocky Ridge,Calgary Rocky Ridge,NDP,,
48010,Calgary Rocky Ridge,Calgary Rocky Ridge,Liberal,,
48010,Calgary Rocky Ridge,Calgary Rocky Ridge,Green,,
48011,Calgary Shepard,Calgary Shepard,NDP,,
48011,Calgary Shepard,Calgary Shepard,Liberal,,
48011,Calgary Shepard,Calgary Shepard,Conservative,Kmiec,Tom
48011,Calgary Shepard,Calgary Shepard,Green,,
48012,Calgary Signal Hill,Calgary Signal Hill,NDP,,
48012,Calgary Signal Hill,Calgary Signal Hill,Liberal,,
48012,Calgary Signal Hill,Calgary Signal Hill,Green,,
48012,Calgary Signal Hill,Calgary Signal Hill,Conservative,Liepert,Ron
48012,Calgary Signal Hill,Calgary Signal Hill,Libertarian,,
48012,Calgary Signal Hill,Calgary Signal Hill,Christian Heritage,,
48013,Calgary Skyview,Calgary Skyview,Marxist-Leninist,,
48013,Calgary Skyview,Calgary Skyview,Progressive Canadian,,
48013,Calgary Skyview,Calgary Skyview,Democratic Advancement,,
48013,Calgary Skyview,Calgary Skyview,Liberal,,
48013,Calgary Skyview,Calgary Skyview,Green,,
48013,Calgary Skyview,Calgary Skyview,Conservative,Sahota,Jagdeep
48013,Calgary Skyview,Calgary Skyview,NDP,,
48013,Calgary Skyview,Calgary Skyview,Independent,,
48014,Edmonton Centre,Edmonton-Centre,Liberal,Boissonnault,Randy
48014,Edmonton Centre,Edmonton-Centre,Conservative,Cumming,James
48014,Edmonton Centre,Edmonton-Centre,NDP,,
48014,Edmonton Centre,Edmonton-Centre,Green,,
48014,Edmonton Centre,Edmonton-Centre,Rhinoceros,,
48014,Edmonton Centre,Edmonton-Centre,Independent,,
48015,Edmonton Griesbach,Edmonton Griesbach,Conservative,Diotte,Kerry
48015,Edmonton Griesbach,Edmonton Griesbach,Liberal,,
48015,Edmonton Griesbach,Edmonton Griesbach,Libertarian,,
48015,Edmonton Griesbach,Edmonton Griesbach,NDP,,
48015,Edmonton Griesbach,Edmonton Griesbach,Marxist-Leninist,,
48015,Edmonton Griesbach,Edmonton Griesbach,Marijuana,,
48015,Edmonton Griesbach,Edmonton Griesbach,Rhinoceros,,
48015,Edmonton Griesbach,Edmonton Griesbach,Green,,
48016,Edmonton Manning,Edmonton Manning,Conservative,Aboultaif,Ziad
48016,Edmonton Manning,Edmonton Manning,Liberal,,
48016,Edmonton Manning,Edmonton Manning,Independent,,
48016,Edmonton Manning,Edmonton Manning,NDP,,
48016,Edmonton Manning,Edmonton Manning,People's,Summers,Dan
48016,Edmonton Manning,Edmonton Manning,Green,,
48017,Edmonton Mill Woods,Edmonton Mill Woods,NDP,,
48017,Edmonton Mill Woods,Edmonton Mill Woods,Christian Heritage,,
48017,Edmonton Mill Woods,Edmonton Mill Woods,Green,,
48017,Edmonton Mill Woods,Edmonton Mill Woods,Libertarian,,
48017,Edmonton Mill Woods,Edmonton Mill Woods,Communist,,
48017,Edmonton Mill Woods,Edmonton Mill Woods,Liberal,Sohi,Amarjeet
48017,Edmonton Mill Woods,Edmonton Mill Woods,Independent,,
48017,Edmonton Mill Woods,Edmonton Mill Woods,Conservative,Uppal,Tim
48018,Edmonton Riverbend,Edmonton Riverbend,Liberal,,
48018,Edmonton Riverbend,Edmonton Riverbend,NDP,,
48018,Edmonton Riverbend,Edmonton Riverbend,Conservative,Jeneroux,Matt
48018,Edmonton Riverbend,Edmonton Riverbend,Green,Kennedy,Valerie
48018,Edmonton Riverbend,Edmonton Riverbend,Libertarian,,
48019,Edmonton Strathcona,Edmonton Strathcona,Green,,
48019,Edmonton Strathcona,Edmonton Strathcona,Pirate,,
48019,Edmonton Strathcona,Edmonton Strathcona,NDP,McPherson,Heather
48019,Edmonton Strathcona,Edmonton Strathcona,Rhinoceros,,
48019,Edmonton Strathcona,Edmonton Strathcona,Independent,,
48019,Edmonton Strathcona,Edmonton Strathcona,Marxist-Leninist,,
48019,Edmonton Strathcona,Edmonton Strathcona,Liberal,Olszewski,Eleanor
48019,Edmonton Strathcona,Edmonton Strathcona,Independent,,
48019,Edmonton Strathcona,Edmonton Strathcona,Libertarian,,
48019,Edmonton Strathcona,Edmonton Strathcona,Conservative,,
48020,Edmonton West,Edmonton-Ouest,Green,,
48020,Edmonton West,Edmonton-Ouest,Libertarian,,
48020,Edmonton West,Edmonton-Ouest,Liberal,Johnston,Kerrie
48020,Edmonton West,Edmonton-Ouest,NDP,,
48020,Edmonton West,Edmonton-Ouest,Conservative,McCauley,Kelly
48020,Edmonton West,Edmonton-Ouest,Marxist-Leninist,,
48021,Edmonton--Wetaskiwin,Edmonton--Wetaskiwin,Liberal,,
48021,Edmonton--Wetaskiwin,Edmonton--Wetaskiwin,NDP,,
48021,Edmonton--Wetaskiwin,Edmonton--Wetaskiwin,Green,,
48021,Edmonton--Wetaskiwin,Edmonton--Wetaskiwin,Conservative,Lake,Mike
48021,Edmonton--Wetaskiwin,Edmonton--Wetaskiwin,People's,,
48022,Foothills,Foothills,Conservative,Barlow,John
48022,Foothills,Foothills,Liberal,,
48022,Foothills,Foothills,Libertarian,,
48022,Foothills,Foothills,Christian Heritage,,
48022,Foothills,Foothills,NDP,,
48022,Foothills,Foothills,Green,,
48023,Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,Libertarian,,
48023,Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,Green,,
48023,Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,Liberal,,
48023,Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,Christian Heritage,,
48023,Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,NDP,,
48023,Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,Conservative,Yurdiga,David
48024,Grande Prairie--Mackenzie,Grande Prairie--Mackenzie,Green,,
48024,Grande Prairie--Mackenzie,Grande Prairie--Mackenzie,Liberal,,
48024,Grande Prairie--Mackenzie,Grande Prairie--Mackenzie,NDP,,
48024,Grande Prairie--Mackenzie,Grande Prairie--Mackenzie,Libertarian,,
48024,Grande Prairie--Mackenzie,Grande Prairie--Mackenzie,Conservative,Warkentin,Chris
48025,Lakeland,Lakeland,Libertarian,,
48025,Lakeland,Lakeland,Green,,
48025,Lakeland,Lakeland,Liberal,,
48025,Lakeland,Lakeland,Conservative,Stubbs,Shannon
48025,Lakeland,Lakeland,NDP,,
48026,Lethbridge,Lethbridge,Christian Heritage,,
48026,Lethbridge,Lethbridge,Conservative,Harder,Rachael
48026,Lethbridge,Lethbridge,Rhinoceros,,
48026,Lethbridge,Lethbridge,Green,,
48026,Lethbridge,Lethbridge,NDP,Bleiken,Shandi
48026,Lethbridge,Lethbridge,Liberal,Bronson,Amy
48027,Medicine Hat--Cardston--Warner,Medicine Hat--Cardston--Warner,Liberal,,
48027,Medicine Hat--Cardston--Warner,Medicine Hat--Cardston--Warner,Conservative,Motz,Glen
48027,Medicine Hat--Cardston--Warner,Medicine Hat--Cardston--Warner,Green,,
48027,Medicine Hat--Cardston--Warner,Medicine Hat--Cardston--Warner,Independent,,
48027,Medicine Hat--Cardston--Warner,Medicine Hat--Cardston--Warner,NDP,,
48028,Peace River--Westlock,Peace River--Westlock,NDP,,
48028,Peace River--Westlock,Peace River--Westlock,Liberal,,
48028,Peace River--Westlock,Peace River--Westlock,Green,,
48028,Peace River--Westlock,Peace River--Westlock,Libertarian,,
48028,Peace River--Westlock,Peace River--Westlock,Conservative,Viersen,Arnold
48029,Red Deer--Mountain View,Red Deer--Mountain View,Conservative,Dreeshen,Earl
48029,Red Deer--Mountain View,Red Deer--Mountain View,NDP,,
48029,Red Deer--Mountain View,Red Deer--Mountain View,Liberal,,
48029,Red Deer--Mountain View,Red Deer--Mountain View,People's,Mitchell,Paul
48029,Red Deer--Mountain View,Red Deer--Mountain View,Green,,
48030,Red Deer--Lacombe,Red Deer--Lacombe,People's,Vaillant,Ron
48030,Red Deer--Lacombe,Red Deer--Lacombe,Conservative,Calkins,Blaine
48030,Red Deer--Lacombe,Red Deer--Lacombe,NDP,,
48030,Red Deer--Lacombe,Red Deer--Lacombe,Green,,
48030,Red Deer--Lacombe,Red Deer--Lacombe,Liberal,,
48031,St. Albert--Edmonton,St. Albert--Edmonton,Conservative,Cooper,Michael
48031,St. Albert--Edmonton,St. Albert--Edmonton,Liberal,,
48031,St. Albert--Edmonton,St. Albert--Edmonton,NDP,,
48031,St. Albert--Edmonton,St. Albert--Edmonton,Green,,
48031,St. Albert--Edmonton,St. Albert--Edmonton,Independent,,
48032,Sherwood Park--Fort Saskatchewan,Sherwood Park--Fort Saskatchewan,Libertarian,,
48032,Sherwood Park--Fort Saskatchewan,Sherwood Park--Fort Saskatchewan,NDP,,
48032,Sherwood Park--Fort Saskatchewan,Sherwood Park--Fort Saskatchewan,Independent,,
48032,Sherwood Park--Fort Saskatchewan,Sherwood Park--Fort Saskatchewan,Liberal,,
48032,Sherwood Park--Fort Saskatchewan,Sherwood Park--Fort Saskatchewan,Conservative,Genuis,Garnett
48032,Sherwood Park--Fort Saskatchewan,Sherwood Park--Fort Saskatchewan,Green,,
48033,Sturgeon River--Parkland,Sturgeon River--Parkland,Conservative,Lloyd,Dane
48033,Sturgeon River--Parkland,Sturgeon River--Parkland,Christian Heritage,,
48033,Sturgeon River--Parkland,Sturgeon River--Parkland,NDP,,
48033,Sturgeon River--Parkland,Sturgeon River--Parkland,Liberal,,
48033,Sturgeon River--Parkland,Sturgeon River--Parkland,Green,,
48034,Yellowhead,Yellowhead,Conservative,Soroka,Gerald
48034,Yellowhead,Yellowhead,NDP,,
48034,Yellowhead,Yellowhead,Libertarian,,
48034,Yellowhead,Yellowhead,Liberal,,
48034,Yellowhead,Yellowhead,Green,,
59001,Abbotsford,Abbotsford,Conservative,Fast,Ed
59001,Abbotsford,Abbotsford,Green,,
59001,Abbotsford,Abbotsford,Marxist-Leninist,,
59001,Abbotsford,Abbotsford,NDP,,
59001,Abbotsford,Abbotsford,Liberal,,
59002,Burnaby North--Seymour,Burnaby-Nord--Seymour,NDP,Robinson,Svend
59002,Burnaby North--Seymour,Burnaby-Nord--Seymour,Liberal,Beech,Terry
59002,Burnaby North--Seymour,Burnaby-Nord--Seymour,Independent,,
59002,Burnaby North--Seymour,Burnaby-Nord--Seymour,Communist,,
59002,Burnaby North--Seymour,Burnaby-Nord--Seymour,Conservative,Marklund,Wayne
59002,Burnaby North--Seymour,Burnaby-Nord--Seymour,Green,Kuttner,Amita
59002,Burnaby North--Seymour,Burnaby-Nord--Seymour,Marxist-Leninist,,
59002,Burnaby North--Seymour,Burnaby-Nord--Seymour,Libertarian,,
59003,Burnaby South,Burnaby-Sud,Libertarian,,
59003,Burnaby South,Burnaby-Sud,Liberal,Lee,Richard
59003,Burnaby South,Burnaby-Sud,Conservative,,
59003,Burnaby South,Burnaby-Sud,NDP,Singh,Jagmeet
59003,Burnaby South,Burnaby-Sud,Green,,
59004,Cariboo--Prince George,Cariboo--Prince George,Liberal,,
59004,Cariboo--Prince George,Cariboo--Prince George,No affiliation,,
59004,Cariboo--Prince George,Cariboo--Prince George,Independent,,
59004,Cariboo--Prince George,Cariboo--Prince George,Christian Heritage,,
59004,Cariboo--Prince George,Cariboo--Prince George,NDP,,
59004,Cariboo--Prince George,Cariboo--Prince George,Conservative,Doherty,Todd
59004,Cariboo--Prince George,Cariboo--Prince George,Green,,
59005,Central Okanagan--Similkameen--Nicola,Central Okanagan--Similkameen--Nicola,Conservative,Albas,Dane
59005,Central Okanagan--Similkameen--Nicola,Central Okanagan--Similkameen--Nicola,Green,,
59005,Central Okanagan--Similkameen--Nicola,Central Okanagan--Similkameen--Nicola,Liberal,Murphy,Mary Ann
59005,Central Okanagan--Similkameen--Nicola,Central Okanagan--Similkameen--Nicola,NDP,Phillip,Joan
59006,Chilliwack--Hope,Chilliwack--Hope,Green,,
