"candidate_id","candidate_name","candidate_lastname","party","district","election","contributions","election_year"
21956,"Fry, Hedy","Fry","Liberal","Vancouver Centre","41st general election",5417.76,2011
22578,"Shillington, Karen","Shillington","NDP","Vancouver Centre","41st general election",5439.28,2011
22029,"Yatco, Irene C.","Yatco","Conservative","Vancouver East","41st general election",2562,2011
22919,"Ahi, Roma","Ahi","Liberal","Vancouver East","41st general election",0,2011
22002,"Davies, Libby","Davies","NDP","Vancouver East","41st general election",22537.45,2011
21460,"Duncan, John","Duncan","Conservative","Vancouver Island North","41st general election",31269,2011
21756,"Moen, Sue","Moen","Green","Vancouver Island North","41st general election",3200,2011
21601,"Holland, Mike","Holland","Liberal","Vancouver Island North","41st general election",14825,2011
21905,"Leonard, Ronna-Rae","Leonard","NDP","Vancouver Island North","41st general election",31609.07,2011
21669,"Nguyen, Trang","Nguyen","Conservative","Vancouver Kingsway","41st general election",540,2011
22875,"Boutin, Louise","Boutin","Green","Vancouver Kingsway","41st general election",250,2011
22003,"Davies, Don","Davies","NDP","Vancouver Kingsway","41st general election",18818,2011
21814,"Meredith, Deborah","Meredith","Conservative","Vancouver Quadra","41st general election",24175,2011
22659,"Shaw, Laura-Leah","Shaw","Green","Vancouver Quadra","41st general election",380,2011
21811,"Murray, Joyce","Murray","Liberal","Vancouver Quadra","41st general election",3344,2011
21817,"Elkins, Victor Edward","Elkins","NDP","Vancouver Quadra","41st general election",2435,2011
22971,"Hakizimana, Jean de Dieu","Hakizimana","Green","Vancouver South","41st general election",35,2011
22153,"Dosanjh, Ujjal","Dosanjh","Liberal","Vancouver South","41st general election",10290,2011
22367,"Wong, Meena","Wong","NDP","Vancouver South","41st general election",9025,2011
22209,"Faille, Meili","Faille","Bloc","Vaudreuil-Soulanges","41st general election",1000,2011
22391,"Boudreau, Marc","Boudreau","Conservative","Vaudreuil-Soulanges","41st general election",17275,2011
22590,"Pelchat, Lyne","Pelchat","Liberal","Vaudreuil-Soulanges","41st general election",40,2011
21401,"Fantino, Julian","Fantino","Conservative","Vaughan","41st general election",141703.56,2011
22808,"Rodriguez-Larrain, Claudia","Rodriguez-Larrain","Green","Vaughan","41st general election",0,2011
22171,"Benoit, Leon","Benoit","Conservative","Vegreville--Wainwright","41st general election",17420,2011
22797,"Williams, Ron","Williams","Liberal","Vegreville--Wainwright","41st general election",500,2011
22865,"Alfaro, Rodrigo","Alfaro","Conservative","Verchères--Les Patriotes","41st general election",1100,2011
22735,"Therrien-Péloquin, Pier-Luc","Therrien-Péloquin","Liberal","Verchères--Les Patriotes","41st general election",2020,2011
21447,"Hunt, Patrick","Hunt","Conservative","Victoria","41st general election",4540,2011
21390,"Giesbrecht, Jared","Giesbrecht","Green","Victoria","41st general election",3784,2011
21446,"Causton, Christopher","Causton","Liberal","Victoria","41st general election",11255.42,2011
21393,"Savoie, Denise","Savoie","NDP","Victoria","41st general election",35926.5,2011
22266,"Shields, Ian","Shields","Conservative","Wascana","41st general election",8225,2011
22237,"Clary, Bill","Clary","Green","Wascana","41st general election",450,2011
22026,"Goodale, Ralph","Goodale","Liberal","Wascana","41st general election",13020,2011
22274,"Spooner, Marc","Spooner","NDP","Wascana","41st general election",1350,2011
21880,"Villella, Leanna","Villella","Conservative","Welland","41st general election",10400,2011
22285,"Williamson, Robin","Williamson","Green","Welland","41st general election",1250,2011
21418,"Maloney, John","Maloney","Liberal","Welland","41st general election",16069,2011
21522,"Allen, Malcolm","Allen","NDP","Welland","41st general election",29585.51,2011
22554,"Chong, Michael","Chong","Conservative","Wellington--Halton Hills","41st general election",21335,2011
21767,"Bouteiller, Brent","Bouteiller","Green","Wellington--Halton Hills","41st general election",1970,2011
21394,"Kerr, Greg","Kerr","Conservative","West Nova","41st general election",30825,2011
21581,"Thibault, Robert","Thibault","Liberal","West Nova","41st general election",29743,2011
22180,"Barron, George","Barron","NDP","West Nova","41st general election",4860,2011
21472,"Weston, John Dunbar","Weston","Conservative","West Vancouver--Sunshine Coast--Sea to Sky Country","41st general election",0,2011
21924,"Wauters, Brennan","Wauters","Green","West Vancouver--Sunshine Coast--Sea to Sky Country","41st general election",1140,2011
22545,"Veniez, Dan","Veniez","Liberal","West Vancouver--Sunshine Coast--Sea to Sky Country","41st general election",9200,2011
22004,"Platt, Terry","Platt","NDP","West Vancouver--Sunshine Coast--Sea to Sky Country","41st general election",5059.25,2011
21467,"Lee, Sandy","Lee","Conservative","Western Arctic","41st general election",35090,2011
21637,"Purchase, Eli","Purchase","Green","Western Arctic","41st general election",2000,2011
21641,"Bevington, Dennis","Bevington","NDP","Western Arctic","41st general election",13184.98,2011
22766,"Storseth, Brian","Storseth","Conservative","Westlock--St. Paul","41st general election",29045,2011
22395,"Grant, Lisa","Grant","Green","Westlock--St. Paul","41st general election",0,2011
22269,"Fox, Rob","Fox","Liberal","Westlock--St. Paul","41st general election",0,2011
22543,"Henderson, Lyndsey Ellen","Henderson","NDP","Westlock--St. Paul","41st general election",200,2011
22918,"Drabkin, Neil","Drabkin","Conservative","Westmount--Ville-Marie","41st general election",7175,2011
22479,"Carkner, Andrew","Carkner","Green","Westmount--Ville-Marie","41st general election",0,2011
22497,"Corbeil, Joanne","Corbeil","NDP","Westmount--Ville-Marie","41st general election",175,2011
22033,"Calkins, Blaine","Calkins","Conservative","Wetaskiwin","41st general election",7860,2011
21594,"Robson, Tim","Robson","NDP","Wetaskiwin","41st general election",2890,2011
22151,"Flaherty, Jim","Flaherty","Conservative","Whitby--Oshawa","41st general election",73574.94,2011
22123,"Harrison, Rebecca","Harrison","Green","Whitby--Oshawa","41st general election",2845,2011
22981,"Bardens, Trevor","Bardens","Liberal","Whitby--Oshawa","41st general election",5601,2011
21684,"McAuliffe, Trish","McAuliffe","NDP","Whitby--Oshawa","41st general election",8956.48,2011
22372,"Richards, Blake","Richards","Conservative","Wild Rose","41st general election",28123,2011
22230,"MacDonald, Mike","MacDonald","Green","Wild Rose","41st general election",750,2011
22260,"Reilly, John Douglas","Reilly","Liberal","Wild Rose","41st general election",37729,2011
22154,"Horvath, Jeff","Horvath","NDP","Wild Rose","41st general election",1820,2011
22407,"Leung, Chungsen","Leung","Conservative","Willowdale","41st general election",24676.49,2011
22342,"Hall Findlay, Martha","Hall Findlay","Liberal","Willowdale","41st general election",3381.01,2011
22354,"Mollahasani, Mehdi","Mollahasani","NDP","Willowdale","41st general election",7230,2011
21534,"Ghanam, Denise","Ghanam","Conservative","Windsor--Tecumseh","41st general election",6020,2011
22540,"Prestanski, Kyle","Prestanski","Green","Windsor--Tecumseh","41st general election",0,2011
21571,"Kusmierczyk, Irek","Kusmierczyk","Liberal","Windsor--Tecumseh","41st general election",7250,2011
21539,"Comartin, Joe","Comartin","NDP","Windsor--Tecumseh","41st general election",39775,2011
21629,"Lumley, Lisa","Lumley","Conservative","Windsor West","41st general election",28305,2011
22827,"Fox, Alishia","Fox","Green","Windsor West","41st general election",24.31,2011
22265,"Deveau, Melanie","Deveau","Liberal","Windsor West","41st general election",16556,2011
21470,"Masse, Brian","Masse","NDP","Windsor West","41st general election",22692.5,2011
21771,"Romanow, Jacqueline","Romanow","Green","Winnipeg Centre","41st general election",610,2011
22021,"Wise, Allan","Wise","Liberal","Winnipeg Centre","41st general election",2497.77,2011
22010,"Martin, Pat","Martin","NDP","Winnipeg Centre","41st general election",16165.08,2011
22298,"Matejicka, Ann","Matejicka","Conservative","Winnipeg North","41st general election",11225,2011
21683,"Blaikie, Rebecca","Blaikie","NDP","Winnipeg North","41st general election",31389,2011
21397,"Bruinooge, Rod","Bruinooge","Conservative","Winnipeg South","41st general election",11815,2011
22757,"McIntyre, Caitlin","McIntyre","Green","Winnipeg South","41st general election",200,2011
21451,"Duguid, Terry","Duguid","Liberal","Winnipeg South","41st general election",43653.5,2011
21993,"Gaudreau, Dave","Gaudreau","NDP","Winnipeg South","41st general election",5511,2011
22548,"Bateman, Joyce","Bateman","Conservative","Winnipeg South Centre","41st general election",17300,2011
22636,"McNeil, Joshua","McNeil","Green","Winnipeg South Centre","41st general election",650,2011
22007,"Neville, Anita","Neville","Liberal","Winnipeg South Centre","41st general election",13311,2011
22286,"Lewycky, Dennis","Lewycky","NDP","Winnipeg South Centre","41st general election",4690,2011
22243,"Merrifield, Rob","Merrifield","Conservative","Yellowhead","41st general election",500,2011
22144,"Schaefer, Monika","Schaefer","Green","Yellowhead","41st general election",600,2011
22635,"Siezmagraff, Zack","Siezmagraff","Liberal","Yellowhead","41st general election",200,2011
22122,"Van Loan, Peter","Van Loan","Conservative","York--Simcoe","41st general election",1380,2011
22012,"Gerl, Sylvia","Gerl","NDP","York--Simcoe","41st general election",975,2011
22328,"Adler, Mark","Adler","Conservative","York Centre","41st general election",21544.1,2011
21760,"Dryden, Ken","Dryden","Liberal","York Centre","41st general election",3250,2011
22560,"Brownlee, Nick","Brownlee","NDP","York Centre","41st general election",409.63,2011
22781,"Saweczko, Jilian","Saweczko","Conservative","York South--Weston","41st general election",1050,2011
22744,"Day, Sonny","Day","Green","York South--Weston","41st general election",999.94,2011
21692,"Tonks, Alan","Tonks","Liberal","York South--Weston","41st general election",9420,2011
21681,"Sullivan, Mike","Sullivan","NDP","York South--Weston","41st general election",12476.98,2011
22567,"Walters, Audrey","Walters","Conservative","York West","41st general election",3500,2011
22393,"Tibbin, Unblind Kheper Keseb Efekh","Tibbin","Green","York West","41st general election",10,2011
22440,"Sgro, Judy","Sgro","Liberal","York West","41st general election",0,2011
22570,"Manfrini, Giulio","Manfrini","NDP","York West","41st general election",800,2011
21452,"Breitkreuz, Garry","Breitkreuz","Conservative","Yorkton--Melville","41st general election",14861.2,2011
22011,"Hughes, Elaine","Hughes","Green","Yorkton--Melville","41st general election",983.52,2011
22027,"Andreychuk, Kash","Andreychuk","Liberal","Yorkton--Melville","41st general election",17505,2011
21842,"Ottenbreit, Douglas","Ottenbreit","NDP","Yorkton--Melville","41st general election",9595,2011
21689,"Streicker, John","Streicker","Green","Yukon","41st general election",10705,2011
21691,"Bagnell, Larry","Bagnell","Liberal","Yukon","41st general election",9875,2011
22301,"Barr, Kevin","Barr","NDP","Yukon","41st general election",4758,2011
30892,"Fast, Ed","Fast","Conservative","Abbotsford","42nd general election",0,2015
32739,"Njenga, Peter","Njenga","Liberal","Abbotsford","42nd general election",1500,2015
30856,"Martel, Jen","Martel","NDP","Abbotsford","42nd general election",1735,2015
30249,"Hébert, Steven","Hébert","Conservative","Abitibi--Baie-James--Nunavik--Eeyou","42nd general election",2765,2015
29860,"Saganash, Romeo","Saganash","NDP","Abitibi--Baie-James--Nunavik--Eeyou","42nd general election",1130,2015
29740,"Bégin, Aline","Bégin","Green","Abitibi--Témiscamingue","42nd general election",1600,2015
30638,"Thibault, Claude","Thibault","Liberal","Abitibi--Témiscamingue","42nd general election",5000,2015
29849,"Moore, Christine","Moore","NDP","Abitibi--Témiscamingue","42nd general election",7248,2015
33160,"Girouard-Riordon, Riba","Girouard-Riordon","Conservative","Acadie--Bathurst","42nd general election",3975,2015
30125,"Cormier, Serge","Cormier","Liberal","Acadie--Bathurst","42nd general election",125,2015
29912,"Godin, Jason","Godin","NDP","Acadie--Bathurst","42nd general election",2499.99,2015
30212,"Bourdon, Nicolas","Bourdon","Bloc","Ahuntsic-Cartierville","42nd general election",100,2015
29745,"Moughrabi, Wiliam","Moughrabi","Conservative","Ahuntsic-Cartierville","42nd general election",3165,2015
32673,"Holland, Mark","Holland","Liberal","Ajax","42nd general election",5000,2015
30686,"Brown, Stephanie","Brown","NDP","Ajax","42nd general election",1404.75,2015
29694,"St-Hilaire, Daniel","St-Hilaire","Bloc","Alfred-Pellan","42nd general election",8526,2015
29706,"Purcarus, Gabriel","Purcarus","Conservative","Alfred-Pellan","42nd general election",1400,2015
32487,"Briguene, Lynda","Briguene","Green","Alfred-Pellan","42nd general election",1420,2015
29964,"Doré Lefebvre, Rosane","Doré Lefebvre","NDP","Alfred-Pellan","42nd general election",0,2015
29951,"Robichaud, André","Robichaud","Conservative","Algoma--Manitoulin--Kapuskasing","42nd general election",17910,2015
30095,"Hughes, Carol","Hughes","NDP","Algoma--Manitoulin--Kapuskasing","42nd general election",9800,2015
30210,"Hupé-Labelle, Maxime","Hupé-Labelle","Conservative","Argenteuil--La Petite-Nation","42nd general election",3200,2015
30227,"Lauzon, Stéphane","Lauzon","Liberal","Argenteuil--La Petite-Nation","42nd general election",15121.05,2015
30741,"Crête, Chantal","Crête","NDP","Argenteuil--La Petite-Nation","42nd general election",4345.67,2015
30691,"Alleslev, Leona","Alleslev","Liberal","Aurora--Oak Ridges--Richmond Hill","42nd general election",100,2015
32824,"Barnett, Lorraine E.","Barnett","Conservative","Avalon","42nd general election",17190,2015
30007,"McDonald, Ken","McDonald","Liberal","Avalon","42nd general election",7075,2015
30943,"Baldwin, Jeannie","Baldwin","NDP","Avalon","42nd general election",7828.97,2015
29872,"Massé, Rémi","Massé","Liberal","Avignon--La Mitis--Matane--Matapédia","42nd general election",16199.55,2015
30529,"Charest, Joël","Charest","NDP","Avignon--La Mitis--Matane--Matapédia","42nd general election",3190.16,2015
29748,"Plamondon, Louis","Plamondon","Bloc","Bécancour--Nicolet--Saurel","42nd general election",0,2015
33156,"Bastiani, Corina","Bastiani","Green","Bécancour--Nicolet--Saurel","42nd general election",300,2015
30126,"Tabah, Nicolas","Tabah","NDP","Bécancour--Nicolet--Saurel","42nd general election",2355,2015
29695,"Richards, Blake","Richards","Conservative","Banff--Airdrie","42nd general election",10375,2015
32544,"MacDonald, Mike","MacDonald","Green","Banff--Airdrie","42nd general election",500,2015
32486,"Raynolds, Marlo","Raynolds","Liberal","Banff--Airdrie","42nd general election",335,2015
30242,"Boissonneault, Joanne","Boissonneault","NDP","Banff--Airdrie","42nd general election",12345,2015
30544,"North, Bonnie","North","Green","Barrie--Innisfil","42nd general election",1386,2015
30022,"Clark, Myrna","Clark","NDP","Barrie--Innisfil","42nd general election",4970,2015
32599,"Nuttall, Alex","Nuttall","Conservative","Barrie--Springwater--Oro-Medonte","42nd general election",8525,2015
29643,"Lancaster, Marty","Lancaster","Green","Barrie--Springwater--Oro-Medonte","42nd general election",8210,2015
30900,"Tamblyn, Brian","Tamblyn","Liberal","Barrie--Springwater--Oro-Medonte","42nd general election",14180,2015
30100,"White, Ellen","White","NDP","Barrie--Springwater--Oro-Medonte","42nd general election",1023.3,2015
32569,"Ingram, Larry","Ingram","Liberal","Battlefords--Lloydminster","42nd general election",20.75,2015
29758,"Burrows, Bill","Burrows","Conservative","Beaches--East York","42nd general election",11652.22,2015
30232,"Sach, Randall","Sach","Green","Beaches--East York","42nd general election",4588.4,2015
30113,"Erskine-Smith, Nathaniel","Erskine-Smith","Liberal","Beaches--East York","42nd general election",15640,2015
29735,"Bernier, Maxime","Bernier","Conservative","Beauce","42nd general election",24850,2015
29736,"Veilleux, Adam","Veilleux","Liberal","Beauce","42nd general election",5000,2015
30491,"Berberi, Doni","Berberi","Bloc","Beauport--Limoilou","42nd general election",4100,2015
30328,"Clarke, Alupa","Clarke","Conservative","Beauport--Limoilou","42nd general election",4435,2015
30702,"Bujold, Antoine","Bujold","Liberal","Beauport--Limoilou","42nd general election",16577.06,2015
29950,"Côté, Raymond","Côté","NDP","Beauport--Limoilou","42nd general election",6280,2015
30358,"Boucher, Sylvie","Boucher","Conservative","Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix","42nd general election",6440,2015
29909,"Tremblay, Jonathan","Tremblay","NDP","Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix","42nd general election",5000,2015
29666,"LeBlanc, Dominic","LeBlanc","Liberal","Beauséjour","42nd general election",0,2015
30858,"Boudreau, Hélène","Boudreau","NDP","Beauséjour","42nd general election",0,2015
29679,"Blaney, Steven","Blaney","Conservative","Bellechasse--Les Etchemins--Lévis","42nd general election",14860,2015
30087,"Daigle, Jean-Luc","Daigle","NDP","Bellechasse--Les Etchemins--Lévis","42nd general election",870,2015
29931,"Lessard, Yves","Lessard","Bloc","Beloeil--Chambly","42nd general election",8640,2015
30994,"Chalhoub, Claude","Chalhoub","Conservative","Beloeil--Chambly","42nd general election",1200,2015
30565,"Yansané, Fodé Kerfalla","Yansané","Green","Beloeil--Chambly","42nd general election",0,2015
29956,"Dubé, Matthew","Dubé","NDP","Beloeil--Chambly","42nd general election",2571,2015
29782,"Perron, Yves","Perron","Bloc","Berthier--Maskinongé","42nd general election",3070,2015
32620,"Foucrault, Marianne","Foucrault","Conservative","Berthier--Maskinongé","42nd general election",1000,2015
32897,"Destrempes, Pierre","Destrempes","Liberal","Berthier--Maskinongé","42nd general election",3950,2015
30197,"Brosseau, Ruth Ellen","Brosseau","NDP","Berthier--Maskinongé","42nd general election",4574.34,2015
33020,"Windsor, Mike","Windsor","Conservative","Bonavista--Burin--Trinity","42nd general election",900,2015
29975,"Foote, Judy M.","Foote","Liberal","Bonavista--Burin--Trinity","42nd general election",15245,2015
32695,"Potasso-Justino, Jason","Potasso-Justino","Conservative","Bourassa","42nd general election",255,2015
32542,"Laguerre, Dolmine","Laguerre","NDP","Bourassa","42nd general election",1340,2015
30139,"Shields, Martin","Shields","Conservative","Bow River","42nd general election",11285.05,2015
32958,"Bottcher, Saul Marquard T.","Bottcher","Green","Brampton Centre","42nd general election",133.4,2015
29907,"Sangha, Ramesh","Sangha","Liberal","Brampton Centre","42nd general election",50763.44,2015
30787,"Keenan, Rosemary","Keenan","NDP","Brampton Centre","42nd general election",5750,2015
30004,"Bajaj, Naval","Bajaj","Conservative","Brampton East","42nd general election",57078,2015
30058,"Kahlon, Harbaljit Singh","Kahlon","NDP","Brampton East","42nd general election",103670,2015
29660,"Singh, Martin","Singh","NDP","Brampton North","42nd general election",0,2015
29654,"Seeback, Kyle","Seeback","Conservative","Brampton South","42nd general election",67094.18,2015
30477,"Sidhu, Sonia","Sidhu","Liberal","Brampton South","42nd general election",21770,2015
30869,"Sangha, Amarjit","Sangha","NDP","Brampton South","42nd general election",32650,2015
30630,"Khera, Kamal","Khera","Liberal","Brampton West","42nd general election",38176,2015
30265,"Patterson, Adaoma","Patterson","NDP","Brampton West","42nd general election",11445,2015
29691,"Maguire, Larry","Maguire","Conservative","Brandon--Souris","42nd general election",37921,2015
29738,"Neufeld, David","Neufeld","Green","Brandon--Souris","42nd general election",4480,2015
32457,"Wyman, Jodi","Wyman","Liberal","Brandon--Souris","42nd general election",195,2015
30743,"McColeman, Phil","McColeman","Conservative","Brantford--Brant","42nd general election",23240,2015
30470,"Brandt, Kevin","Brandt","Green","Brantford--Brant","42nd general election",3105,2015
32505,"Takacs, Danielle","Takacs","Liberal","Brantford--Brant","42nd general election",0,2015
32475,"Laferriere, Marc","Laferriere","NDP","Brantford--Brant","42nd general election",670,2015
30890,"Paradis, Denis","Paradis","Liberal","Brome--Missisquoi","42nd general election",920,2015
29836,"Lusson, Catherine","Lusson","NDP","Brome--Missisquoi","42nd general election",2290,2015
30084,"Lachance, Suzanne","Lachance","Bloc","Brossard--Saint-Lambert","42nd general election",3982.94,2015
30326,"Hamidi, Qais","Hamidi","Conservative","Brossard--Saint-Lambert","42nd general election",3240,2015
29982,"Mai, Hoang","Mai","NDP","Brossard--Saint-Lambert","42nd general election",5418.77,2015
32936,"Albinati, Chris","Albinati","Green","Bruce--Grey--Owen Sound","42nd general election",450,2015
32698,"Love, Kimberley","Love","Liberal","Bruce--Grey--Owen Sound","42nd general election",20337.65,2015
30259,"McLaren, David","McLaren","NDP","Bruce--Grey--Owen Sound","42nd general election",7510,2015
29711,"Wallace, Mike","Wallace","Conservative","Burlington","42nd general election",48374.69,2015
29885,"Gould, Karina","Gould","Liberal","Burlington","42nd general election",13024.25,2015
30391,"Laird, David","Laird","NDP","Burlington","42nd general election",17940,2015
29967,"Little, Mike","Little","Conservative","Burnaby North--Seymour","42nd general election",925,2015
32817,"Quarmby, Lynne","Quarmby","Green","Burnaby North--Seymour","42nd general election",630,2015
30266,"Seear, Grace","Seear","Conservative","Burnaby South","42nd general election",6150,2015
30940,"Pankratz, Adam","Pankratz","Liberal","Burnaby South","42nd general election",6850,2015
30279,"Stewart, Kennedy","Stewart","NDP","Burnaby South","42nd general election",870,2015
29889,"Crockatt, Joan","Crockatt","Conservative","Calgary Centre","42nd general election",1000,2015
30913,"Ratti, Jillian","Ratti","NDP","Calgary Centre","42nd general election",9733.27,2015
30300,"Webber, Len","Webber","Conservative","Calgary Confederation","42nd general election",3595,2015
30381,"Heuser, Kirk","Heuser","NDP","Calgary Confederation","42nd general election",3855,2015
30273,"Obhrai, Deepak","Obhrai","Conservative","Calgary Forest Lawn","42nd general election",55951.42,2015
32870,"Hansell, Judson","Hansell","Green","Calgary Forest Lawn","42nd general election",650,2015
30548,"Stewart, Cam","Stewart","Liberal","Calgary Forest Lawn","42nd general election",150,2015
30282,"Souraya, Abdou","Souraya","NDP","Calgary Forest Lawn","42nd general election",34194.05,2015
29716,"Harper, Stephen J.","Harper","Conservative","Calgary Heritage","42nd general election",200,2015
33025,"Christie, Kelly","Christie","Green","Calgary Heritage","42nd general election",0,2015
30746,"Miles, Brendan","Miles","Liberal","Calgary Heritage","42nd general election",8380,2015
32523,"Masters Burgener, Matt","Masters Burgener","NDP","Calgary Heritage","42nd general election",3500,2015
30062,"Kenney, Jason","Kenney","Conservative","Calgary Midnapore","42nd general election",76168.05,2015
32806,"Wauters, Brennan","Wauters","Green","Calgary Midnapore","42nd general election",3600,2015
32843,"Brown, Haley","Brown","Liberal","Calgary Midnapore","42nd general election",1400,2015
30981,"Weston, Laura","Weston","NDP","Calgary Midnapore","42nd general election",6311.5,2015
33080,"Scheer, Laurie","Scheer","Green","Calgary Nose Hill","42nd general election",0,2015
30896,"Kaufman, Bruce","Kaufman","NDP","Calgary Nose Hill","42nd general election",16760,2015
30345,"Kelly, Pat","Kelly","Conservative","Calgary Rocky Ridge","42nd general election",21195,2015
30588,"Wright, Catriona","Wright","Green","Calgary Rocky Ridge","42nd general election",3800,2015
32740,"Naidoo, Nirmala","Naidoo","Liberal","Calgary Rocky Ridge","42nd general election",0,2015
32460,"Kot, Stephanie","Kot","NDP","Calgary Rocky Ridge","42nd general election",1885,2015
30024,"Kmiec, Tom","Kmiec","Conservative","Calgary Shepard","42nd general election",28766.8,2015
30884,"James, Jerome","James","Liberal","Calgary Shepard","42nd general election",950,2015
30083,"Allard, Dany","Allard","NDP","Calgary Shepard","42nd general election",8860,2015
29925,"Liepert, Ron","Liepert","Conservative","Calgary Signal Hill","42nd general election",45312,2015
30073,"Knorren, Taryn","Knorren","Green","Calgary Signal Hill","42nd general election",1200,2015
30790,"Cundal, Kerry","Cundal","Liberal","Calgary Signal Hill","42nd general election",5000,2015
32454,"Ahmed, Khalis","Ahmed","NDP","Calgary Signal Hill","42nd general election",200,2015
30669,"Kang, Darshan Singh","Kang","Liberal","Calgary Skyview","42nd general election",71866,2015
30736,"Singh, Sahajvir","Singh","NDP","Calgary Skyview","42nd general election",93125,2015
32500,"Goodyear, Gary","Goodyear","Conservative","Cambridge","42nd general election",29901,2015
30135,"May, Bryan","May","Liberal","Cambridge","42nd general election",2775,2015
30520,"Stewart, Bobbi","Stewart","NDP","Cambridge","42nd general election",4200,2015
32570,"Rodgers, Adam Daniel","Rodgers","Conservative","Cape Breton--Canso","42nd general election",4475,2015
32837,"Cuzner, Rodger","Cuzner","Liberal","Cape Breton--Canso","42nd general election",28070,2015
32498,"Patkai, Julius","Patkai","Conservative","Cardigan","42nd general election",3610,2015
30469,"Doyle, Teresa","Doyle","Green","Cardigan","42nd general election",2525,2015
30392,"MacAulay, Lawrence","MacAulay","Liberal","Cardigan","42nd general election",22945.16,2015
30652,"Cann, Billy","Cann","NDP","Cardigan","42nd general election",9724,2015
29779,"Doherty, Todd","Doherty","Conservative","Cariboo--Prince George","42nd general election",8525,2015
32582,"Jaques, Richard Edward","Jaques","Green","Cariboo--Prince George","42nd general election",1765,2015
30905,"Calogheros, Tracy","Calogheros","Liberal","Cariboo--Prince George","42nd general election",465,2015
32465,"Derrick, Trent","Derrick","NDP","Cariboo--Prince George","42nd general election",25467,2015
29707,"Coyne, Deborah","Coyne","Green","Carleton","42nd general election",2607,2015
30662,"Rodgers, Chris","Rodgers","Liberal","Carleton","42nd general election",21002,2015
30989,"Larocque, Kc","Larocque","NDP","Carleton","42nd general election",2560,2015
30310,"Block, Kelly","Block","Conservative","Carlton Trail--Eagle Creek","42nd general election",23470,2015
33140,"Slusar, Alexander","Slusar","Liberal","Carlton Trail--Eagle Creek","42nd general election",15,2015
30805,"Wright, Glenn","Wright","NDP","Carlton Trail--Eagle Creek","42nd general election",3918,2015
30597,"DeLorey, Fred","DeLorey","Conservative","Central Nova","42nd general election",23860,2015
32481,"Hachey, David","Hachey","Green","Central Nova","42nd general election",662,2015
30537,"Albas, Dan","Albas","Conservative","Central Okanagan--Similkameen--Nicola","42nd general election",0,2015
32511,"Mellalieu, Robert","Mellalieu","Green","Central Okanagan--Similkameen--Nicola","42nd general election",880,2015
32484,"Scott, Karley","Scott","Liberal","Central Okanagan--Similkameen--Nicola","42nd general election",7931.75,2015
32677,"St-Pierre, Philippe","St-Pierre","Conservative","Châteauguay--Lacolle","42nd general election",5,2015
32985,"Mercier, Jency","Mercier","Green","Châteauguay--Lacolle","42nd general election",0,2015
29960,"Shanahan, Brenda","Shanahan","Liberal","Châteauguay--Lacolle","42nd general election",4000,2015
29898,"Chicoine, Sylvain","Chicoine","NDP","Châteauguay--Lacolle","42nd general election",1275,2015
30776,"Turmel, Marc Antoine","Turmel","Bloc","Charlesbourg--Haute-Saint-Charles","42nd general election",100,2015
32524,"Côté, Jean","Côté","Liberal","Charlesbourg--Haute-Saint-Charles","42nd general election",0,2015
30057,"Day, Anne-Marie","Day","NDP","Charlesbourg--Haute-Saint-Charles","42nd general election",2285,2015
30920,"Eyolfson, Doug","Eyolfson","Liberal","Charleswood--St. James--Assiniboia--Headingley","42nd general election",5000,2015
29937,"Jonasson, Stefan","Jonasson","NDP","Charleswood--St. James--Assiniboia--Headingley","42nd general election",740,2015
30791,"MacMillan, Ron","MacMillan","Conservative","Charlottetown","42nd general election",24019,2015
32804,"Viau, Becka","Viau","Green","Charlottetown","42nd general election",1890,2015
32550,"Casey, Sean","Casey","Liberal","Charlottetown","42nd general election",57450,2015
30695,"Byrne, Joe","Byrne","NDP","Charlottetown","42nd general election",17579,2015
30342,"Omstead, Katie","Omstead","Liberal","Chatham-Kent--Leamington","42nd general election",25069.2,2015
30055,"Walsh, Tony","Walsh","NDP","Chatham-Kent--Leamington","42nd general election",5146,2015
29777,"Lemieux, Denis","Lemieux","Liberal","Chicoutimi--Le Fjord","42nd general election",12936,2015
29997,"Morin, Dany","Morin","NDP","Chicoutimi--Le Fjord","42nd general election",7462,2015
29940,"Strahl, Mark","Strahl","Conservative","Chilliwack--Hope","42nd general election",0,2015
32559,"De Jaeger, Louis","De Jaeger","Liberal","Chilliwack--Hope","42nd general election",3040,2015
30908,"MacPherson, Seonaigh","MacPherson","NDP","Chilliwack--Hope","42nd general election",2250,2015
29647,"Ashton, Niki","Ashton","NDP","Churchill--Keewatinook Aski","42nd general election",14387.73,2015
32507,"Anderson, Scott","Anderson","Green","Cloverdale--Langley City","42nd general election",9931.35,2015
32543,"Aldag, John","Aldag","Liberal","Cloverdale--Langley City","42nd general election",3163.98,2015
32534,"Smith, Rebecca","Smith","NDP","Cloverdale--Langley City","42nd general election",4695,2015
29727,"O'Brien, Kevin George","O'Brien","Conservative","Coast of Bays--Central--Notre Dame","42nd general election",45346.1,2015
30516,"Simms, Scott","Simms","Liberal","Coast of Bays--Central--Notre Dame","42nd general election",25050,2015
