date,Party,sd
2018-04-01,Green,1.1267343760413866
2018-04-02,Green,1.1212831529651168
2018-04-03,Green,1.1155258979397904
2018-04-04,Green,1.0556223307095727
2018-04-05,Green,1.0249378460594796
2018-04-06,Green,0.9981111114628737
2018-04-07,Green,0.9752343904290264
2018-04-08,Green,0.9540926109474238
2018-04-09,Green,1.000737763247463
2018-04-10,Green,1.020036393204601
2018-04-11,Green,0.9961082348757166
2018-04-12,Green,0.9942448713704417
2018-04-13,Green,0.9940932509283611
2018-04-14,Green,0.9619145930193989
2018-04-15,Green,0.9425519078012888
2018-04-16,Green,0.9682855141631123
2018-04-17,Green,1.0090782279588264
2018-04-18,Green,1.0138886641120304
2018-04-19,Green,1.0514285330459743
2018-04-20,Green,1.0754250428132544
2018-04-21,Green,1.094462988957146
2018-04-22,Green,1.0747433372854278
2018-04-23,Green,1.0932537458288638
2018-04-24,Green,1.0992061610401795
2018-04-25,Green,1.0335291710301224
2018-04-26,Green,1.0019666140872023
2018-04-27,Green,0.974999861676554
2018-04-28,Green,0.9394869267616656
2018-04-29,Green,0.9055085838219501
2018-04-30,Green,0.9389763907438369
2018-05-01,Green,0.9395060375699547
2018-05-02,Green,0.8887234166087271
2018-05-03,Green,0.8585690659621342
2018-05-04,Green,0.8298975870506256
2018-05-05,Green,0.8072690036418422
2018-05-06,Green,0.7848756025259065
2018-05-07,Green,0.7645081175305742
2018-05-08,Green,0.7510404745068312
2018-05-09,Green,0.7033056573982167
2018-05-10,Green,0.6731222333566236
2018-05-11,Green,0.6452598411875249
2018-05-12,Green,0.6643432036321308
2018-05-13,Green,0.7099397183356186
2018-05-14,Green,0.7650077371644609
2018-05-15,Green,0.7989932039619503
2018-05-16,Green,0.8142662950842864
2018-05-17,Green,0.8390698809371212
2018-05-18,Green,0.8143481414852859
2018-05-19,Green,0.8118259487971301
2018-05-20,Green,0.811341395586487
2018-05-21,Green,0.8258292178531018
2018-05-22,Green,0.828964616531836
2018-05-23,Green,0.845269678754145
2018-05-24,Green,0.8656706719786804
2018-05-25,Green,0.8852572149322369
2018-05-26,Green,0.9046426236697718
2018-05-27,Green,0.9234632734640569
2018-05-28,Green,0.8886924755755947
2018-05-29,Green,0.8552185443479056
2018-05-30,Green,0.8014187339455457
2018-05-31,Green,0.7619061373581111
2018-06-01,Green,0.7239789176756252
2018-06-02,Green,0.7262981441029658
2018-06-03,Green,0.723156060894365
2018-06-04,Green,0.732171883136743
2018-06-05,Green,0.7274020936018294
2018-06-06,Green,0.6819936331897848
2018-06-07,Green,0.6556387762659416
2018-06-08,Green,0.6312786933598338
2018-06-09,Green,0.6169094209550883
2018-06-10,Green,0.7898010751359357
2018-06-11,Green,0.9543280750775281
2018-06-12,Green,1.0890010533028642
2018-06-13,Green,1.1630258210498003
2018-06-14,Green,1.2611875884615966
2018-06-15,Green,1.1747158412669656
2018-06-16,Green,1.1436020872253854
2018-06-17,Green,1.1185740834172386
2018-06-18,Green,1.1529554975404495
2018-06-19,Green,1.1607864175666651
2018-06-20,Green,1.1192256022453786
2018-06-21,Green,1.0941669603828146
2018-06-22,Green,1.075147316609009
2018-06-23,Green,1.0557870655509032
2018-06-24,Green,1.0378450144849283
2018-06-25,Green,1.073999866744033
2018-06-26,Green,1.0861717635691552
2018-06-27,Green,1.0579550831658775
2018-06-28,Green,1.051595336542971
2018-06-29,Green,1.0472842952195003
2018-06-30,Green,1.036771984602868
2018-07-01,Green,1.0268774506975373
2018-07-02,Green,1.060217534152841
2018-07-03,Green,1.071443673720406
2018-07-04,Green,1.0232652387120826
2018-07-05,Green,1.0032515487137676
2018-07-06,Green,0.9860967131346735
2018-07-07,Green,0.971820582201057
2018-07-08,Green,0.958675086795483
2018-07-09,Green,1.0095995768244357
2018-07-10,Green,1.032240113104288
2018-07-11,Green,0.9923744036441555
2018-07-12,Green,0.9754702431300352
2018-07-13,Green,0.9464439008823714
2018-07-14,Green,0.9201705321497595
2018-07-15,Green,0.8951765066766608
2018-07-16,Green,0.9297244195157788
2018-07-17,Green,0.9351475266429239
2018-07-18,Green,0.9596884986783982
2018-07-19,Green,0.9726577642856512
2018-07-20,Green,0.9832159356519797
2018-07-21,Green,0.9932229156390264
2018-07-22,Green,1.0018754321153192
2018-07-23,Green,0.994807828758421
2018-07-24,Green,0.9895094311640342
2018-07-25,Green,1.0122459113587445
2018-07-26,Green,1.0337517869790545
2018-07-27,Green,1.053382549374344
2018-07-28,Green,1.0794727589560946
2018-07-29,Green,1.1047136128711597
2018-07-30,Green,1.100747520465416
2018-07-31,Green,1.097148270865275
2018-08-01,Green,1.048037212214268
2018-08-02,Green,1.0243718254747132
2018-08-03,Green,1.0040765723886733
2018-08-04,Green,0.9862101719601608
2018-08-05,Green,0.9698360284065117
2018-08-06,Green,1.004876463207039
2018-08-07,Green,1.0154731563153008
2018-08-08,Green,0.9674933043270867
2018-08-09,Green,0.9754120500265225
2018-08-10,Green,0.9535040514296433
2018-08-11,Green,0.9272093064366302
2018-08-12,Green,0.9005792178840604
2018-08-13,Green,0.9314926244970254
2018-08-14,Green,0.9052888184202311
2018-08-15,Green,0.8643557233155523
2018-08-16,Green,0.8769721758067448
2018-08-17,Green,0.890237784842655
2018-08-18,Green,0.9015326902980286
2018-08-19,Green,0.9123622605343366
2018-08-20,Green,0.9706065313714545
2018-08-21,Green,0.9416475209720868
2018-08-22,Green,0.8925669120329065
2018-08-23,Green,0.8650414151130688
2018-08-24,Green,0.8405419701159665
2018-08-25,Green,0.8138473848266174
2018-08-26,Green,0.8219067755517289
2018-08-27,Green,0.8509508739439001
2018-08-28,Green,0.8594387016113387
2018-08-29,Green,0.8333796240755251
2018-08-30,Green,0.8240504090629504
2018-08-31,Green,0.8158409745514552
2018-09-01,Green,0.8072043951596555
2018-09-02,Green,0.7988360442744629
2018-09-03,Green,0.8266673120884146
2018-09-04,Green,0.8368366065896282
2018-09-05,Green,0.8221269797411545
2018-09-06,Green,0.8214563275733644
2018-09-07,Green,0.8216181745028195
2018-09-08,Green,0.8184273900982302
2018-09-09,Green,0.8153560097366868
2018-09-10,Green,0.8384099530805308
2018-09-11,Green,0.8025257400588783
2018-09-12,Green,0.7557685312511515
2018-09-13,Green,0.726952830929184
2018-09-14,Green,0.7007624745128079
2018-09-15,Green,0.6543182800400176
2018-09-16,Green,0.6574781751137643
2018-09-17,Green,0.6701918747473299
2018-09-18,Green,0.6656192652145995
2018-09-19,Green,0.6371707407579893
2018-09-20,Green,0.638674838114224
2018-09-21,Green,0.6362174094826828
2018-09-22,Green,0.6347000075736189
2018-09-23,Green,0.6325179673856166
2018-09-24,Green,0.6103116142403745
2018-09-25,Green,0.5904360276527897
2018-09-26,Green,0.5759963569114299
2018-09-27,Green,0.561922744876847
2018-09-28,Green,0.5473913778420967
2018-09-29,Green,0.573886362384977
2018-09-30,Green,0.58536839056492
2018-10-01,Green,0.587700963010836
2018-10-02,Green,0.5886770887438685
2018-10-03,Green,0.5742027847555361
2018-10-04,Green,0.5688180310151248
2018-10-05,Green,0.5641536070342597
2018-10-06,Green,0.5618980602108553
2018-10-07,Green,0.565608201425895
2018-10-08,Green,0.5831793309808389
2018-10-09,Green,0.5846291339869153
2018-10-10,Green,0.5600809238318879
2018-10-11,Green,0.5480855174658303
2018-10-12,Green,0.531344581123357
2018-10-13,Green,0.5165410407679392
2018-10-14,Green,0.5089147425362431
2018-10-15,Green,0.528776353652503
2018-10-16,Green,0.5241158661206003
2018-10-17,Green,0.5020740495747508
2018-10-18,Green,0.48866385898784026
2018-10-19,Green,0.47570875398972384
2018-10-20,Green,0.4607538223466413
2018-10-21,Green,0.45283868367951136
2018-10-22,Green,0.4630965175569691
2018-10-23,Green,0.4641308808494566
2018-10-24,Green,0.45742926960304864
2018-10-25,Green,0.45648922738426245
2018-10-26,Green,0.4602220905809621
2018-10-27,Green,0.4618275329649123
2018-10-28,Green,0.46325787241689237
2018-10-29,Green,0.467889444426012
2018-10-30,Green,0.4661082096640955
2018-10-31,Green,0.47215896433402954
2018-11-01,Green,0.47984535350478846
2018-11-02,Green,0.4867611298562661
2018-11-03,Green,0.48662775991750085
2018-11-04,Green,0.49202936889737703
2018-11-05,Green,0.47572972924983425
2018-11-06,Green,0.44181769673788623
2018-11-07,Green,0.4041963808349536
2018-11-08,Green,0.4141377719817469
2018-11-09,Green,0.5116295755650663
2018-11-10,Green,0.594515765325282
2018-11-11,Green,0.6892570692830071
2018-11-12,Green,0.7828677024948474
2018-11-13,Green,0.8374292154321031
2018-11-14,Green,0.7738584839678875
2018-11-15,Green,0.8803073132186651
2018-11-16,Green,0.950512392950079
2018-11-17,Green,1.018977364434819
2018-11-18,Green,1.0849563906768454
2018-11-19,Green,1.176318561927506
2018-11-20,Green,1.1231765175864064
2018-11-21,Green,1.1027393878210028
2018-11-22,Green,1.0958891482111643
2018-11-23,Green,1.0923371004832492
2018-11-24,Green,1.090989575522831
2018-11-25,Green,1.0911808797897522
2018-11-26,Green,1.0926618696885402
2018-11-27,Green,1.0928510892131966
2018-11-28,Green,1.050534777384485
2018-11-29,Green,1.0288819262727136
2018-11-30,Green,1.0103873912069943
2018-12-01,Green,0.9990640396379893
2018-12-02,Green,0.9832123661806014
2018-12-03,Green,1.0156485570194935
2018-12-04,Green,1.0251638576609845
2018-12-05,Green,0.9819928433771002
2018-12-06,Green,0.9641847025995085
2018-12-07,Green,0.949582324007163
2018-12-08,Green,0.9321560745820667
2018-12-09,Green,0.9156639717384142
2018-12-10,Green,0.907940272042558
2018-12-11,Green,0.8984632689030349
2018-12-12,Green,0.8666926671749705
2018-12-13,Green,0.847970956377447
2018-12-14,Green,0.7932713697310567
2018-12-15,Green,0.8012609396762178
2018-12-16,Green,0.7878151614383888
2018-12-17,Green,0.797685194603781
2018-12-18,Green,0.7943584209727977
2018-12-19,Green,0.8217627865872776
2018-12-20,Green,0.8357481861532768
2018-12-21,Green,0.8475934589728666
2018-12-22,Green,0.8554505228285579
2018-12-23,Green,0.8623273725773561
2018-12-24,Green,0.8746169003517572
2018-12-25,Green,0.8798631875667402
2018-12-26,Green,0.8441742121979534
2018-12-27,Green,0.8293017926923876
2018-12-28,Green,0.8165550582663675
2018-12-29,Green,0.8041370065989074
2018-12-30,Green,0.7924465089211182
2018-12-31,Green,0.7966742330172611
2019-01-01,Green,0.7965721410672624
2019-01-02,Green,0.7679628290253957
2019-01-03,Green,0.7551596792674035
2019-01-04,Green,0.7438165476133951
2019-01-05,Green,0.7581808897880279
2019-01-06,Green,0.7577571703879495
2019-01-07,Green,0.7871258103037317
2019-01-08,Green,0.8028339999971494
2019-01-09,Green,0.8087633982371022
2019-01-10,Green,0.8171678248376413
2019-01-11,Green,0.8231708900868137
2019-01-12,Green,0.825242767772331
2019-01-13,Green,0.8236431681137727
2019-01-14,Green,0.8127281380309561
2019-01-15,Green,0.7744880591502487
2019-01-16,Green,0.7262892516576706
2019-01-17,Green,0.65783784764255
2019-01-18,Green,0.605187911060221
2019-01-19,Green,0.5711583516690288
2019-01-20,Green,0.5615347835630097
2019-01-21,Green,0.560237321613118
2019-01-22,Green,0.5796058368816175
2019-01-23,Green,0.5568314656645538
2019-01-24,Green,0.546108337881184
2019-01-25,Green,0.5359049240378746
2019-01-26,Green,0.5275592972989956
2019-01-27,Green,0.5194221882214276
2019-01-28,Green,0.5361687983826701
2019-01-29,Green,0.539151159434605
2019-01-30,Green,0.5261539935831697
2019-01-31,Green,0.5223655468410282
2019-02-01,Green,0.49946885375881267
2019-02-02,Green,0.48963420166223937
2019-02-03,Green,0.4810223982319909
2019-02-04,Green,0.4878216963441778
2019-02-05,Green,0.48597754846827546
2019-02-06,Green,0.5217561837216403
2019-02-07,Green,0.5689070784239852
2019-02-08,Green,0.6460793687602491
2019-02-09,Green,0.7121335250996959
2019-02-10,Green,0.774145452196356
2019-02-11,Green,0.8117660568447882
2019-02-12,Green,0.8246251805834328
2019-02-13,Green,0.834464083765274
2019-02-14,Green,0.8185406364159669
2019-02-15,Green,0.8182529028118053
2019-02-16,Green,0.8228505337319353
2019-02-17,Green,0.8285787267144962
2019-02-18,Green,0.7939057795286416
2019-02-19,Green,0.7940839513020992
2019-02-20,Green,0.7467853623092365
2019-02-21,Green,0.7162934805108363
2019-02-22,Green,0.6897732222719799
2019-02-23,Green,0.6784873586129957
2019-02-24,Green,0.6682147971492057
2019-02-25,Green,0.7303216255705414
2019-02-26,Green,0.7572698961278841
2019-02-27,Green,0.7569594998943178
2019-02-28,Green,0.8638820628298352
2019-03-01,Green,0.9295880937252077
2019-03-02,Green,0.9548447707156807
2019-03-03,Green,1.033478105296047
2019-03-04,Green,1.1211984247464282
2019-03-05,Green,1.0943226907573664
2019-03-06,Green,1.1591815157691878
2019-03-07,Green,1.1918248713995019
2019-03-08,Green,1.1978705002529637
2019-03-09,Green,1.217288687378828
2019-03-10,Green,1.2392094102808626
2019-03-11,Green,1.211559030553055
2019-03-12,Green,1.218184383959771
2019-03-13,Green,1.1815195470894921
2019-03-14,Green,1.1646079954022874
2019-03-15,Green,1.1471786694973514
2019-03-16,Green,1.1326949760632108
2019-03-17,Green,1.135192901965691
2019-03-18,Green,1.1659383951028892
2019-03-19,Green,1.1790031589858923
2019-03-20,Green,1.1771116822970598
2019-03-21,Green,1.1545491718532344
2019-03-22,Green,1.1318549481767037
2019-03-23,Green,1.1175351336151653
2019-03-24,Green,1.1032392651822982
2019-03-25,Green,1.106475702029861
2019-03-26,Green,1.126567837282151
2019-03-27,Green,1.0972043372512816
2019-03-28,Green,1.0854845495281584
2019-03-29,Green,1.0750939534228203
2019-03-30,Green,1.0651340478742568
2019-03-31,Green,1.0556360178030637
2019-04-01,Green,1.0819909675347723
2019-04-02,Green,1.0526296203756105
2019-04-03,Green,1.012059652439032
2019-04-04,Green,0.9933989460451841
2019-04-05,Green,0.9771282970068562
2019-04-06,Green,0.9605750469658766
2019-04-07,Green,0.9819698766483642
2019-04-08,Green,1.0156776142895854
2019-04-09,Green,1.0305870961261512
2019-04-10,Green,0.9988867142851765
2019-04-11,Green,0.9838200496157711
2019-04-12,Green,0.9698239048999169
2019-04-13,Green,0.9541701891915804
2019-04-14,Green,0.9353739128867382
2019-04-15,Green,0.9633735453064874
2019-04-16,Green,0.9724059616039643
2019-04-17,Green,0.9864446590725026
2019-04-18,Green,1.0064113910365957
2019-04-19,Green,1.025339244067455
2019-04-20,Green,1.0409713342472615
2019-04-21,Green,1.048685063375792
2019-04-22,Green,1.0541312451796547
2019-04-23,Green,1.052810675298641
2019-04-24,Green,1.1131640391423734
2019-04-25,Green,1.1565316940509074
2019-04-26,Green,1.173107982301339
2019-04-27,Green,1.1937160924366783
2019-04-28,Green,1.1768433555805982
2019-04-29,Green,1.1154949221009898
2019-04-30,Green,1.0493318862731804
2019-05-01,Green,1.0456033577406543
2019-05-02,Green,1.0245097153532838
2019-05-03,Green,1.0413101772619995
2019-05-04,Green,1.0400253845158156
2019-05-05,Green,1.0599246016085633
2019-05-06,Green,1.0495297047420855
2019-05-07,Green,1.0504482262364259
2019-05-08,Green,1.0877198687511664
2019-05-09,Green,1.1162949812711447
2019-05-10,Green,1.1430088703350916
2019-05-11,Green,1.1711449806084988
2019-05-12,Green,1.1949711957886737
2019-05-13,Green,1.175639576743475
2019-05-14,Green,1.1650770383314646
2019-05-15,Green,1.1724438001476805
2019-05-16,Green,1.1832146322620012
2019-05-17,Green,1.187045285738868
2019-05-18,Green,1.1957143427701742
2019-05-19,Green,1.2044067582425193
2019-05-20,Green,1.2005064626757302
2019-05-21,Green,1.178095347496551
2019-05-22,Green,1.1460025230461501
2019-05-23,Green,1.185996419828839
2019-05-24,Green,1.21733640831652
2019-05-25,Green,1.2437895865764494
2019-05-26,Green,1.256105417032641
2019-05-27,Green,1.2989078223511876
2019-05-28,Green,1.2721992270450815
2019-05-29,Green,1.215235074695308
2019-05-30,Green,1.2157488046649199
2019-05-31,Green,1.2058857796302946
2019-06-01,Green,1.1993692314119202
2019-06-02,Green,1.1802712839286564
2019-06-03,Green,1.310529018699341
2019-06-04,Green,1.3449208836892925
2019-06-05,Green,1.3440539068118358
2019-06-06,Green,1.3595919682071163
2019-06-07,Green,1.3875569603388351
2019-06-08,Green,1.3061411987035223
2019-06-09,Green,1.2641247872507182
2019-06-10,Green,1.295849713152816
2019-06-11,Green,1.2948330839834294
2019-06-12,Green,1.270945586727748
2019-06-13,Green,1.2599680480667022
2019-06-14,Green,1.2508167066484897
2019-06-15,Green,1.2446667380412797
2019-06-16,Green,1.2388933238127382
2019-06-17,Green,1.2588921550886079
2019-06-18,Green,1.2656472292043475
2019-06-19,Green,1.2983884129936123
2019-06-20,Green,1.3357774205015642
2019-06-21,Green,1.3528152314754227
2019-06-22,Green,1.3714586294396116
2019-06-23,Green,1.3894603712077331
2019-06-24,Green,1.3834119909059457
2019-06-25,Green,1.3719094261937534
2019-06-26,Green,1.4276755456518395
2019-06-27,Green,1.4660784157046958
2019-06-28,Green,1.4210785376856632
2019-06-29,Green,1.4128393798667012
2019-06-30,Green,1.4662168160979951
2019-07-01,Green,1.3836141355192175
2019-07-02,Green,1.3433064032806632
2019-07-03,Green,1.3911293020488276
2019-07-04,Green,1.4037651522520398
2019-07-05,Green,1.3555914304588537
2019-07-06,Green,1.3965446558393546
2019-07-07,Green,1.4065949628392924
2019-07-08,Green,1.3794897465071823
2019-07-09,Green,1.4624800244672724
2019-07-10,Green,1.5013995790734398
2019-07-11,Green,1.5776051866630136
2019-07-12,Green,1.6373702261837946
2019-07-13,Green,1.669283831291607
2019-07-14,Green,1.5892965103262113
2019-07-15,Green,1.5716864350049338
2019-07-16,Green,1.5184461380527874
2019-07-17,Green,1.4628060853707232
2019-07-18,Green,1.458745276590344
2019-07-19,Green,1.4658438012672046
2019-07-20,Green,1.455964297297755
2019-07-21,Green,1.4451823724755077
2019-07-22,Green,1.4564171291307666
2019-07-23,Green,1.4739557844654025
2019-07-24,Green,1.4135721006560515
2019-07-25,Green,1.3978238055712695
2019-07-26,Green,1.3784480388474118
2019-07-27,Green,1.348796859348932
2019-07-28,Green,1.3285101451595498
2019-07-29,Green,1.3753519078111331
2019-07-30,Green,1.3740919959764675
2019-07-31,Green,1.3331933808776708
2019-08-01,Green,1.3239440897630554
2019-08-02,Green,1.2726912407097113
2019-08-03,Green,1.2330705640689863
2019-08-04,Green,1.198618013504184
2019-08-05,Green,1.2144765229223156
2019-08-06,Green,1.2074152709605113
2019-08-07,Green,1.2081053269478432
2019-08-08,Green,1.212641504626597
2019-08-09,Green,1.2145755979058968
2019-08-10,Green,1.1972811530348515
2019-08-11,Green,1.1902804756484116
2019-08-12,Green,1.215049588604952
2019-08-13,Green,1.2225267761711964
2019-08-14,Green,1.236231428397152
2019-08-15,Green,1.2172522743734313
2019-08-16,Green,1.2102186062000397
2019-08-17,Green,1.2017116458279908
2019-08-18,Green,1.1935153703211703
2019-08-19,Green,1.1771242705861773
2019-08-20,Green,1.204467833565179
2019-08-21,Green,1.1803204137993175
2019-08-22,Green,1.187831341363676
2019-08-23,Green,1.188062062201105
2019-08-24,Green,1.1840778712427498
2019-08-25,Green,1.1989228050738523
2019-08-26,Green,1.2371143753191862
2019-08-27,Green,1.2400455631171827
2019-08-28,Green,1.2266940365249535
2019-08-29,Green,1.1852401772350967
2019-08-30,Green,1.2028776794168219
2019-08-31,Green,1.3118504590384603
2019-09-01,Green,1.4152367200382994
2019-09-02,Green,1.537423137832928
2019-09-03,Green,1.6506761556076017
2019-09-04,Green,1.6625641861987208
2019-09-05,Green,1.5809857849918192
2019-09-06,Green,1.4932571464811368
2019-09-07,Green,1.4282965847483107
2019-09-08,Green,1.3873796615845109
2019-09-09,Green,1.359128345886174
2019-09-10,Green,1.347671161631671
2019-09-11,Green,1.3435230046377193
2019-09-12,Green,1.3010152234184384
2019-09-13,Green,1.291869904818968
2019-09-14,Green,1.2895564662541423
2019-09-15,Green,1.2743603377966148
2019-09-16,Green,1.2658903934123082
2019-09-17,Green,1.2762291774151886
2019-09-18,Green,1.2775075553475719
2019-09-19,Green,1.2816714836929117
2019-09-20,Green,1.288507773240863
2019-09-21,Green,NA
2019-09-22,Green,NA
2016-01-01,People's,NA
2016-01-02,People's,NA
2016-01-03,People's,-0
2016-01-04,People's,-0
2016-01-05,People's,-0
2016-01-06,People's,-0
2016-01-07,People's,-0
2016-01-08,People's,-0
2016-01-09,People's,-0
2016-01-10,People's,-0
2016-01-11,People's,-0
2016-01-12,People's,-0
2016-01-13,People's,-0
2016-01-14,People's,-0
2016-01-15,People's,-0
2016-01-16,People's,-0
2016-01-17,People's,-0
2016-01-18,People's,-0
2016-01-19,People's,-0
2016-01-20,People's,-0
2016-01-21,People's,-0
2016-01-22,People's,-0
2016-01-23,People's,-0
2016-01-24,People's,-0
2016-01-25,People's,-0
2016-01-26,People's,-0
2016-01-27,People's,-0
2016-01-28,People's,-0
2016-01-29,People's,-0
2016-01-30,People's,-0
2016-01-31,People's,-0
2016-02-01,People's,-0
2016-02-02,People's,-0
2016-02-03,People's,-0
2016-02-04,People's,-0
2016-02-05,People's,-0
2016-02-06,People's,-0
2016-02-07,People's,-0
2016-02-08,People's,-0
2016-02-09,People's,-0
2016-02-10,People's,-0
2016-02-11,People's,-0
2016-02-12,People's,-0
2016-02-13,People's,-0
2016-02-14,People's,-0
2016-02-15,People's,-0
2016-02-16,People's,-0
2016-02-17,People's,-0
2016-02-18,People's,-0
2016-02-19,People's,-0
2016-02-20,People's,-0
2016-02-21,People's,-0
2016-02-22,People's,-0
2016-02-23,People's,-0
2016-02-24,People's,-0
2016-02-25,People's,-0
2016-02-26,People's,-0
2016-02-27,People's,-0
2016-02-28,People's,-0
2016-02-29,People's,-0
2016-03-01,People's,-0
2016-03-02,People's,-0
2016-03-03,People's,-0
2016-03-04,People's,-0
2016-03-05,People's,-0
2016-03-06,People's,-0
2016-03-07,People's,-0
2016-03-08,People's,-0
2016-03-09,People's,-0
2016-03-10,People's,-0
2016-03-11,People's,-0
2016-03-12,People's,-0
2016-03-13,People's,-0
2016-03-14,People's,-0
2016-03-15,People's,-0
2016-03-16,People's,-0
2016-03-17,People's,-0
2016-03-18,People's,-0
2016-03-19,People's,-0
2016-03-20,People's,-0
2016-03-21,People's,-0
2016-03-22,People's,-0
2016-03-23,People's,-0
2016-03-24,People's,-0
2016-03-25,People's,-0
2016-03-26,People's,-0
2016-03-27,People's,-0
2016-03-28,People's,-0
2016-03-29,People's,-0
2016-03-30,People's,-0
2016-03-31,People's,-0
2016-04-01,People's,-0
2016-04-02,People's,-0
2016-04-03,People's,-0
2016-04-04,People's,-0
2016-04-05,People's,-0
2016-04-06,People's,-0
2016-04-07,People's,-0
2016-04-08,People's,-0
2016-04-09,People's,-0
2016-04-10,People's,-0
2016-04-11,People's,-0
2016-04-12,People's,-0
2016-04-13,People's,-0
2016-04-14,People's,-0
2016-04-15,People's,-0
2016-04-16,People's,-0
2016-04-17,People's,-0
2016-04-18,People's,-0
2016-04-19,People's,-0
2016-04-20,People's,-0
2016-04-21,People's,-0
2016-04-22,People's,-0
2016-04-23,People's,-0
2016-04-24,People's,-0
2016-04-25,People's,-0
2016-04-26,People's,-0
2016-04-27,People's,-0
2016-04-28,People's,-0
2016-04-29,People's,-0
2016-04-30,People's,-0
2016-05-01,People's,-0
2016-05-02,People's,-0
2016-05-03,People's,-0
2016-05-04,People's,-0
2016-05-05,People's,-0
2016-05-06,People's,-0
2016-05-07,People's,-0
2016-05-08,People's,-0
2016-05-09,People's,-0
2016-05-10,People's,-0
2016-05-11,People's,-0
2016-05-12,People's,-0
2016-05-13,People's,-0
2016-05-14,People's,-0
2016-05-15,People's,-0
2016-05-16,People's,-0
2016-05-17,People's,-0
2016-05-18,People's,-0
2016-05-19,People's,-0
2016-05-20,People's,-0
2016-05-21,People's,-0
2016-05-22,People's,-0
2016-05-23,People's,-0
2016-05-24,People's,-0
2016-05-25,People's,-0
2016-05-26,People's,-0
2016-05-27,People's,-0
2016-05-28,People's,-0
2016-05-29,People's,-0
2016-05-30,People's,-0
2016-05-31,People's,-0
2016-06-01,People's,-0
2016-06-02,People's,-0
2016-06-03,People's,-0
2016-06-04,People's,-0
2016-06-05,People's,-0
2016-06-06,People's,-0
2016-06-07,People's,-0
2016-06-08,People's,-0
2016-06-09,People's,-0
2016-06-10,People's,-0
2016-06-11,People's,-0
2016-06-12,People's,-0
2016-06-13,People's,-0
2016-06-14,People's,-0
2016-06-15,People's,-0
2016-06-16,People's,-0
2016-06-17,People's,-0
2016-06-18,People's,-0
2016-06-19,People's,-0
2016-06-20,People's,-0
2016-06-21,People's,-0
2016-06-22,People's,-0
2016-06-23,People's,-0
2016-06-24,People's,-0
2016-06-25,People's,-0
2016-06-26,People's,-0
2016-06-27,People's,-0
2016-06-28,People's,-0
2016-06-29,People's,-0
2016-06-30,People's,-0
2016-07-01,People's,-0
2016-07-02,People's,-0
2016-07-03,People's,-0
2016-07-04,People's,-0
2016-07-05,People's,-0
2016-07-06,People's,-0
2016-07-07,People's,-0
2016-07-08,People's,-0
2016-07-09,People's,-0
2016-07-10,People's,-0
2016-07-11,People's,-0
2016-07-12,People's,-0
2016-07-13,People's,-0
2016-07-14,People's,-0
2016-07-15,People's,-0
2016-07-16,People's,-0
2016-07-17,People's,-0
2016-07-18,People's,-0
2016-07-19,People's,-0
2016-07-20,People's,-0
2016-07-21,People's,-0
2016-07-22,People's,-0
2016-07-23,People's,-0
2016-07-24,People's,-0
2016-07-25,People's,-0
2016-07-26,People's,-0
2016-07-27,People's,-0
2016-07-28,People's,-0
2016-07-29,People's,-0
2016-07-30,People's,-0
2016-07-31,People's,-0
2016-08-01,People's,-0
2016-08-02,People's,-0
2016-08-03,People's,-0
2016-08-04,People's,-0
2016-08-05,People's,-0
2016-08-06,People's,-0
2016-08-07,People's,-0
2016-08-08,People's,-0
2016-08-09,People's,-0
2016-08-10,People's,-0
2016-08-11,People's,-0
2016-08-12,People's,-0
2016-08-13,People's,-0
2016-08-14,People's,-0
2016-08-15,People's,-0
2016-08-16,People's,-0
2016-08-17,People's,-0
2016-08-18,People's,-0
2016-08-19,People's,-0
2016-08-20,People's,-0
2016-08-21,People's,-0
2016-08-22,People's,-0
2016-08-23,People's,-0
2016-08-24,People's,-0
2016-08-25,People's,-0
2016-08-26,People's,-0
2016-08-27,People's,-0
2016-08-28,People's,-0
2016-08-29,People's,-0
2016-08-30,People's,-0
2016-08-31,People's,-0
2016-09-01,People's,-0
2016-09-02,People's,-0
2016-09-03,People's,-0
2016-09-04,People's,-0
2016-09-05,People's,-0
2016-09-06,People's,-0
2016-09-07,People's,-0
2016-09-08,People's,-0
2016-09-09,People's,-0
2016-09-10,People's,-0
2016-09-11,People's,-0
2016-09-12,People's,-0
2016-09-13,People's,-0
2016-09-14,People's,-0
2016-09-15,People's,-0
2016-09-16,People's,-0
2016-09-17,People's,-0
2016-09-18,People's,-0
2016-09-19,People's,-0
2016-09-20,People's,-0
2016-09-21,People's,-0
2016-09-22,People's,-0
2016-09-23,People's,-0
2016-09-24,People's,-0
2016-09-25,People's,-0
2016-09-26,People's,-0
2016-09-27,People's,-0
2016-09-28,People's,-0
2016-09-29,People's,-0
2016-09-30,People's,-0
2016-10-01,People's,-0
2016-10-02,People's,-0
2016-10-03,People's,-0
2016-10-04,People's,-0
2016-10-05,People's,-0
2016-10-06,People's,-0
2016-10-07,People's,-0
2016-10-08,People's,-0
2016-10-09,People's,-0
2016-10-10,People's,-0
2016-10-11,People's,-0
2016-10-12,People's,-0
2016-10-13,People's,-0
2016-10-14,People's,-0
2016-10-15,People's,-0
2016-10-16,People's,-0
2016-10-17,People's,-0
2016-10-18,People's,-0
2016-10-19,People's,-0
2016-10-20,People's,-0
2016-10-21,People's,-0
